Best of Arcade Games DS (Europe)>DREAM ON STUDIO>'2009-01-01'
Best of Board Games DS (Europe)>DREAM ON STUDIO>'2007-01-01'
Best of Card Games DS (Europe)>DREAM ON STUDIO>'2006-01-01'
Best of Tests DS (USA)>Otaboo>'2008-01-01'
Betty Boop's Double Shift (USA)>DSI Games>'2007-01-01'
Beyblade - Metal Fusion (USA)>Hudson Soft>'2010-01-01'
Beyblade - Metal Masters (USA)>Amble>'2011-01-01'
Bibi & Tina - Die Grosse Schnitzeljagd (Europe)>Kiddinx>'2009-01-01'
Big Bang Mini (USA)>Arkedo Studio>'2009-01-01'
Big Brain Academy (USA)>Nintendo>'2006-01-01'
Big Deal, The (Europe)>Midas Interactive Entertainment>'2009-01-01'
Big League Sports - Summer (USA)>Koolhaus Games>'2009-01-01'
Big Mutha Truckers (USA)>Raylight Studios>'2005-01-01'
Big Time Rush - Backstage Pass (USA)>GameMill Publishing>'2012-01-01'
Big Word Puzzle Book (Europe)>1bit garden>'2009-01-01'
Bigfoot - Collision Course (USA)>Destination Software>'2009-01-01'
Biggest Loser, The (USA)>Webfoot Technologies>'2009-01-01'
Bigs 2, The (USA)>Blue Castle Games>'2009-01-01'
Biker Mice from Mars (USA)>Full Fat>'2007-01-01'
Billiard Action (Europe)>Agenda>'2006-01-01'
Bionicle Heroes (USA)>Amaze Entertainment>'2006-01-01'
Black Sigil - Blade of the Exiled (USA)>Studio Archcraft>'2009-01-01'
Blades of Thunder II (USA)>InterActive Vision Games>'2006-01-01'
Bleach - Dark Souls (USA)>Treasure>'2008-01-01'
Bleach - The 3rd Phantom (USA)>Tom Create>'2009-01-01'
Bleach - The Blade of Fate (USA)>Treasure>'2007-01-01'
Blood Bowl (Europe)>Cyanide>'2009-01-01'
Blue Dragon - Awakened Shadow (USA)>Tri-Crescendo>'2010-01-01'
Blue Dragon Plus (USA)>Brownie Brown>'2009-01-01'
Blumen & Muster Puzzle - Echter Puzzlespass fuer Unterwegs (Europe)>>'-01-01'
Bob the Builder - Festival of Fun (Europe)>Blast! Entertainment Ltd>'2008-01-01'
Boing! Docomodake DS (USA)>Suzak>'2009-01-01'
Bolt - Be-Awesome Edition (USA)>Avalanche Software>'2008-01-01'
Bomberman (USA)>Racjin>'2005-01-01'
Bomberman 2 (Europe)>Hudson>'2009-01-01'
Bomberman Land Touch! (USA)>Hudson>'2006-01-01'
Bomberman Land Touch! 2 (USA)>Hudson Soft>'2008-01-01'
Bomberman Story DS (Europe)>Amble>'2008-01-01'
Boogie (USA)>EA Montreal>'2007-01-01'
Bookworm (USA)>PopCap>'2009-01-01'
Boulder Dash - Rocks! (Europe)>10tacle Studios>'2007-01-01'
Brain Age - Train Your Brain in Minutes a Day! (USA)>Nintendo>'2006-01-01'
Brain Age 2 - More Training in Minutes a Day! (USA)>Nintendo>'2007-01-01'
Brain Assist (USA)>Sega>'2008-01-01'
Brain Boost - Beta Wave (USA)>Interchannel>'2006-01-01'
Brain Boost - Gamma Wave (USA)>Interchannel>'2006-01-01'
Brain Buster - Puzzle Pak (USA)>Suzak>'2007-01-01'
Brain Challenge (USA)>Ubisoft>'2008-01-01'
Brain Quest - Grades 3 & 4 (USA)>Planet Moon Studios>'2008-01-01'
Brain Quest - Grades 5 & 6 (USA)>Planet Moon Studios>'2008-01-01'
Brain Voyage (USA)>Razorback Developments>'2008-01-01'
Brainstorm Series - Treasure Chase (USA)>Storm City Games>'2011-01-01'
Brainstorm Series - Word Up (USA)>Storm City Games>'2011-01-01'
Bratz - 4 Real (USA)>THQ>'2007-01-01'
Bratz - Fashion Boutique (USA)>Activision>'2012-01-01'
Bratz - Forever Diamondz (USA)>Barking Lizards>'2006-01-01'
Bratz - Girlz Really Rock (USA)>Blitz Games>'2008-01-01'
Bratz - Super Babyz (USA)>Great Studios>'2008-01-01'
Bratz Kidz - Slumber Party (USA)>Neko Entertainment>'2008-01-01'
Bratz Ponyz (USA)>Neko Entertainment>'2007-01-01'
Bratz Ponyz 2 (USA)>Neko Entertainment>'2008-01-01'
Brave (USA)>Behaviour Interactive>'2012-01-01'
Break 'em All (USA)>Warashi>'2006-01-01'
Bridge Training (Europe)>Atari>'2009-01-01'
Broken Sword - Shadow of the Templars - The Director's Cut (USA)>Revolution Software>'2009-01-01'
Brothers in Arms DS (USA)>Gameloft>'2007-01-01'
Bubble Bobble - Double Shot (USA)>Marvelous Entertainment>'2008-01-01'
Bubble Bobble Revolution (USA)>Taito Corporation>'2006-01-01'
Bubble Guppies (USA)>Black Lantern Studios>'2012-01-01'
Buffy the Vampire Slayer - Sacrifice (Europe)>Beast>'2009-01-01'
Build-A-Bear Workshop - Welcome to Hugsville (USA)>Game Factory, The>'2010-01-01'
Build-A-Bear Workshop - Where Best Friends Are Made (USA)>Neko Entertainment>'2007-01-01'
Build-a-Lot (USA)>HipSoft>'2008-01-01'
Burger Bot (USA)>CyberPlanet Interactive Public Co., Ltd.>'2010-01-01'
Burger Island (USA)>eGames>'2007-01-01'
Burnout Legends (USA)>Visual Impact>'2005-01-01'
Bust-A-Move DS (USA)>Happy Happening>'2005-01-01'
Busy Scissors (USA)>Little Orbit>'2011-01-01'
C.O.P. - The Recruit (USA)>Velez & Dubail>'2009-01-01'
C.O.R.E. (USA)>NoWay Studio>'2009-01-01'
Cabela's Dangerous Hunts 2011 (USA)>Activision>'2010-01-01'
Cake Mania - Main Street (USA)>Majesco>'2011-01-01'
Cake Mania (USA)>Digital Embryo>'2007-01-01'
Cake Mania 2 - Jill's Next Adventure! (USA)>Digital Embryo>'2008-01-01'
Cake Mania 3 (USA)>Sandlot Games>'2009-01-01'
Call of Atlantis (Europe)>Foreign Media>'2010-01-01'
Call of Duty - Black Ops (USA)>n-Space>'2010-01-01'
Call of Duty - Modern Warfare - Mobilized (USA)>n-Space>'2009-01-01'
Call of Duty - Modern Warfare 3 - Defiance (USA)>n-Space>'2011-01-01'
Call of Duty - World at War (USA)>n-Space>'2008-01-01'
Call of Duty 4 - Modern Warfare (USA)>n-Space>'2007-01-01'
Calvin Tucker's Redneck - Farm Animal Racing Tournament (USA)>Triangle Studios>'2010-01-01'
Camp Rock - The Final Jam (USA)>Disney Interactive Studios>'2010-01-01'
Camping Mama - Outdoor Adventures (USA)>Racjin>'2011-01-01'
Candace Kane's Candy Factory (USA)>F84 Games>'2008-01-01'
Captain America - Super Soldier (USA)>Sega Europe>'2011-01-01'
Captain Morgane and the Golden Turtle (Europe)>Wizarbox>'2012-01-01'
Captain Sabertooth and the Trials by Fire (Europe)>>'-01-01'
Carcassonne (Europe)>Sierra Online>'-01-01'
Card Games - The Classics (Europe)>Deep Silver>'2012-01-01'
Carnival Games (USA)>Cat Daddy Games>'2008-01-01'
Cars - Mater-National Championship (USA)>Rainbow Studios>'2007-01-01'
Cars - Race-O-Rama (USA)>Tantalus Interactive>'2009-01-01'
Cars (USA)>Helixe>'2006-01-01'
Cars 2 (USA)>Firebrand Games>'2011-01-01'
Cartoon Network Racing (USA)>Firebrand Games>'2006-01-01'
Casper's Scare School - Classroom Capers (USA)>Nikitova Games>'2010-01-01'
Casper's Scare School - Spooky Sports Day (USA)>Code Monkeys>'2010-01-01'
Castlevania - Dawn of Sorrow (USA)>Konami>'2005-01-01'
Castlevania - Order of Ecclesia (USA)>Konami>'2008-01-01'
Castlevania - Portrait of Ruin (USA)>Konami>'2006-01-01'
Casual Classics (Europe)>Media Sales & Licensing>'2010-01-01'
Casual Mania (USA)>Foreign Media>'2010-01-01'
Catan (Europe)>USM>'2009-01-01'
Cate West - The Vanishing Files (USA)>Magellan Interactive>'2008-01-01'
Cats & Dogs - The Revenge of Kitty Galore (USA)>Engine Software>'2010-01-01'
Catz (USA)>Powerhead Games>'2006-01-01'
Cesar Millan's Dog Whisperer (USA)>Ubisoft>'2008-01-01'
Chainz Galaxy (Europe)>Jack of All Games>'2011-01-01'
Challenge Me - Brain Puzzles (USA)>Oxygen Interactive>'2009-01-01'
Challenge Me - Brain Puzzles 2 (USA)>O-Games>'2010-01-01'
Challenge Me - Math Workout (USA)>Oxygen Interactive>'2009-01-01'
Challenge Me - Word Puzzles (USA)>O-Games>'2011-01-01'
Challenge Me Kids - Brain Games (Europe)>Oxygen Interactive>'2011-01-01'
Chameleon - To Dye For! (USA)>Starfish>'2007-01-01'
Championship Pony (USA)>Coyote Console>'2008-01-01'
Chaotic - Shadow Warriors (USA)>FUN Labs>'2009-01-01'
Charlotte's Web (USA)>Backbone Entertainment>'2006-01-01'
Charm Girls Club - My Fashion Mall (USA)>Electronic Arts>'2009-01-01'
Charm Girls Club - My Fashion Show (USA)>Electronic Arts>'2009-01-01'
Charm Girls Club - My Perfect Prom (USA)>Griptonite Games>'2009-01-01'
Chase, The - Felix Meets Felicity (USA)>Razorback Developments>'2009-01-01'
Cheer We Go (USA)>Santa Entertainment>'2010-01-01'
Cheetah Girls, The - Passport to Stardom (USA)>Handheld Games>'2008-01-01'
Cheetah Girls, The - Pop Star Sensations (USA)>Handheld Games>'2007-01-01'
Chess (Europe)>Independent Arts>'2007-01-01'
Chessmaster - The Art of Learning (USA)>Ubisoft>'2007-01-01'
Chevrolet Camaro - Wild Ride (USA)>Visual Impact>'2010-01-01'
Chibi-Robo! - Park Patrol (USA)>Skip Ltd.>'2007-01-01'
Chicken Attack DS (Europe)>>'-01-01'
Chicken Blaster (USA)>Zoo Games>'2009-01-01'
Chicken Hunter (USA)>Phenomedia>'2008-01-01'
Chicken Little - Ace in Action (USA)>DC Studios>'2006-01-01'
Chicken Shoot (USA)>FrontLine Studios>'2007-01-01'
Children of Mana (USA)>Nex Entertainment>'2006-01-01'
Chocolatier (USA)>Zoo Games>'2010-01-01'
Christiane Stengers Gedaechtnis-Coach (Europe)>>'-01-01'
Christmas Carol, A (USA)>Sumo Digital>'2009-01-01'
Chronicles of Mystery - Curse of the Ancient Temple (USA)>City Interactive>'2009-01-01'
Chronicles of Mystery - The Secret Tree of Life (USA)>City Interactive>'2011-01-01'
Chronicles of Narnia, The - Prince Caspian (USA)>Fall Line Studio>'2008-01-01'
Chronicles of Narnia, The - The Lion, the Witch and the Wardrobe (USA)>Amaze Entertainment>'2005-01-01'
Chrono Trigger (USA)>TOSE>'2008-01-01'
Chronos Twin (Europe)>EnjoyUp Games>'2007-01-01'
Chrysler Classic Racing (USA)>Extra Mile Studios>'2008-01-01'
Chuck E. Cheese's Gameroom (USA)>UFO Interactive>'2010-01-01'
Chuck E. Cheese's Party Games (USA)>UFO Interactive>'2010-01-01'
Chuck E. Cheese's Playhouse (USA)>UFO Interactive>'2010-01-01'
City Life DS (Europe)>Ubisoft>'2009-01-01'
Classic Action - Devilish (USA)>Starfish>'2007-01-01'
Classic Games - Premium Selection (Europe)>Foreign Media>'2010-01-01'
Classic Word Games (USA)>Ubisoft>'2009-01-01'
Clever Kids - Creepy Crawlies (Europe)>Midas Interactive Entertainment>'2009-01-01'
Clever Kids - Dino Land (Europe)>Gamerholix>'2007-01-01'
Clever Kids - Farmyard Fun (Europe)>Midas Interactive Entertainment>'2008-01-01'
Clever Kids - Pirates (Europe)>Midas Interactive Entertainment>'2008-01-01'
Clever Kids - Pony World (Europe)>Gamerholix>'2007-01-01'
Clique, The - Diss and Make Up (USA)>Gorilla Systems>'2009-01-01'
Cloudy with a Chance of Meatballs (USA)>Ubisoft>'2009-01-01'
Cloudy with a Chance of Meatballs 2 (USA)>GameMill Publishing>'2013-01-01'
Club Penguin - Elite Penguin Force (USA)>1st Playable Productions>'2008-01-01'
Club Penguin - EPF - Herbert's Revenge (USA)>1st Playable Productions>'2010-01-01'
Clubhouse Games (USA)>Agenda>'2006-01-01'
Cocoto - Kart Racer (USA)>Neko Entertainment>'2007-01-01'
Code Lyoko - Fall of X.A.N.A. (USA)>Game Factory, The>'2008-01-01'
Code Lyoko (USA)>DC Studios>'2007-01-01'
Color Cross (USA)>Rising Star Games>'2010-01-01'
Command and Destroy (USA)>Cypron Studios>'2008-01-01'
Commando - Steel Disaster (USA)>Mana Comp.Soft.>'2008-01-01'
Contact (USA)>Grasshopper Manufacture>'2006-01-01'
Contra 4 (USA)>WayForward>'2007-01-01'
Cookie & Cream (USA)>Hi Corp>'2007-01-01'
Cookie Shop - Create Your Dream Shop (USA)>TDK Core>'2009-01-01'
Cooking Mama (USA)>Taito Corporation>'2006-01-01'
Cooking Mama 2 - Dinner with Friends (USA)>Office Create>'2007-01-01'
Cooking Mama 3 - Shop & Chop (USA)>Taito Corporation>'2009-01-01'
Cooking Mama World - Outdoor Adventures (Europe)>Racjin>'2011-01-01'
Coraline (USA)>Art>'2009-01-01'
Cornelsen Trainer - Mathe - Klasse 5 (Europe)>>'-01-01'
Cornelsen Trainer - Mathe - Klasse 5 + 6 (Europe)>>'-01-01'
Cornelsen Trainer - Mathe - Klasse 6 (Europe)>>'-01-01'
Corvette Evolution GT (USA)>Jack of All Games>'2008-01-01'
Cory in the House (USA)>Handheld Games>'2008-01-01'
Cosmetic Paradise (Europe)>Global A Entertainment>'2008-01-01'
Cosmos Chaos (USA)>Mentor Interactive>'2010-01-01'
Countdown - The Game (Europe)>Sanuk Games>'2009-01-01'
Cradle of Rome (USA)>Cerasus Media>'2008-01-01'
Crafting Mama (USA)>Cooking Mama Limited>'2010-01-01'
Crash - Mind over Mutant (USA)>TOSE>'2008-01-01'
Crash Boom Bang! (USA)>Dimps Corporation>'2006-01-01'
Crash of the Titans (USA)>Amaze Entertainment>'2007-01-01'
Crayola Treasure Adventures (USA)>Crave>'2007-01-01'
Crazy Chicken - Star Karts (USA)>MumboJumbo>'2009-01-01'
Crazy Chicken Adventure - The Pharaoh's Treasure (USA)>MumboJumbo>'2009-01-01'
Crazy Chicken Carnival (Europe)>>'-01-01'
Crazy Chicken Jump'n Run - Atlantis Quest (USA)>MumboJumbo>'2009-01-01'
Crazy Circus (Europe)>>'2010-01-01'
Crazy Frog Collectables - Art School (Europe)>Ertain Corporation>'2008-01-01'
Crazy Frog Racer (Europe)>Code Monkeys>'2006-01-01'
Crazy Machines 2 (Europe)>FAKT Software>'2009-01-01'
Crazy Pig (Europe)>Mindscape Inc.>'2007-01-01'
Crazy School Games (Europe)>>'2010-01-01'
Crime Lab - Body of Evidence (USA)>City Interactive>'2010-01-01'
Crime Scene (USA)>White Birds Productions>'2010-01-01'
Croods, The - Prehistoric Party! (USA)>Torus Games>'2013-01-01'
CrossworDS (Europe)>Deep Silver>'2008-01-01'
CrossworDS (USA)>Nuevo Retro Games>'2008-01-01'
Cruise Line Tycoon (Europe)>Foreign Media>'2010-01-01'
Crystal Mines (Europe)>>'-01-01'
CSI - Crime Scene Investigation - Dark Motives (USA)>Powerhead Games>'2007-01-01'
CSI - Crime Scene Investigation - Deadly Intent - The Hidden Cases (USA)>Other Ocean Interactive>'2009-01-01'
CSI - Crime Scene Investigation - Unsolved! (USA)>Ubisoft>'2010-01-01'
Culture Generale pour les Nuls, La - 2e Edition (Europe)>Little Worlds Studio>'2010-01-01'
Curling DS (USA)>Rocket Company>'2008-01-01'
Custom Robo Arena (USA)>Noise Inc.>'2007-01-01'
DaGeDar (USA)>Black Lantern Studios>'2011-01-01'
Dance Floor (Europe)>Artefacts Studio>'2009-01-01'
Dance! - It's Your Stage (Europe)>>'-01-01'
Dancing on Ice (Europe)>Ghostlight>'2010-01-01'
